_COLUMNS_,"Category:NAME,Category:CODE,Note:DESCRIPTION,Count:VALUE",,
Contribution From Reserves/Reserve Funds,930A,,128
Federal Subsidies,810A,,20
Inter-Divisional Recoveries,750A,,142
Licences & Permits Revenue,860A,,35
Other Subsidies,820A,,4
Property Tax,940A,,1
Provincial Subsidies,805A,,72
Special Levy for Scarborough Subway (Reserve Contribution),940A,,1
Sundry and Other Revenues,940A,,164
Transfers From Capital,920A,,107
User Fees & Donations,850A,,133
